B,
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
B,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
L,0x65,0x00,0xf9,0x25,0x4c,0x22,0xfc,0x25,0x4c,0x22,0x0c,0xcc
